Header_line;17
location;Oslo Norway
year_of_construction;1965
floor_area;9072
number_of_users;770
building_category;Sch
dhw_heat_source;DH
sh_heat_source;DH
ventilation_heat_source;DH
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8093

;Heat use;Electricity import;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;C;W/m2;m/s;deg;%
;Heat Total = HtSpace + HtDHW;Electricity imported ;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;HtTot;ElImp;Tout;SolGlob;WindSpd;WindDir;RH
2019-08-10T11:00:00+0100;41800.0;186800.0;17.833825683593773;9.204097222222222;3.1636226;109.02055;0.91362464
2019-08-10T12:00:00+0100;53200.0;185200.0;17.060845947265648;16.288541666666667;2.870103;112.722755;0.92651814
2019-08-10T13:00:00+0100;60800.0;190800.0;16.114190673828148;45.469166666666666;2.7726696;103.82454;0.9474684
2019-08-10T14:00:00+0100;53200.0;190800.0;15.653466796875025;10.074010416666669;3.3741932;126.79715;0.95871377
2019-08-10T15:00:00+0100;49400.0;198000.0;15.774865722656273;23.28546657986111;1.6145505;108.5123;0.95212173
2019-08-10T16:00:00+0100;49400.0;191600.0;16.169122314453148;26.193667534722223;4.7636566;110.56473;0.95279294
2019-08-10T17:00:00+0100;45600.0;191200.0;16.363885498046898;35.52796875;3.872865;111.862625;0.952854
2019-08-10T18:00:00+0100;49400.0;192400.0;16.376763916015648;25.19270833333333;3.4148238;107.633064;0.94954365
2019-08-10T19:00:00+0100;45600.0;198000.0;16.430902099609398;2.7314409722222224;2.348309;94.41953;0.9579061
2019-08-10T20:00:00+0100;49400.0;202000.0;16.301416015625023;-0.0425;3.0639927;131.14061;0.9412749
2019-08-10T21:00:00+0100;49400.0;200000.0;16.354943847656273;0.0;4.143449;155.73984;0.9526125
2019-08-10T22:00:00+0100;41800.0;198000.0;16.275811767578148;0.0088888888888888;3.2605643;145.65228;0.9614479
2019-08-10T23:00:00+0100;49400.0;207600.0;16.414422607421898;-0.0088888888888888;3.2716835;175.0243;0.96895534
2019-08-11T00:00:00+0100;49400.0;208400.0;16.202966308593773;0.0;3.675446;190.03468;0.9682078
2019-08-11T01:00:00+0100;49400.0;207600.0;16.191278076171898;0.0;4.7793546;184.44498;0.9558482
2019-08-11T02:00:00+0100;53200.0;207200.0;15.954309082031273;0.0;3.7483897;188.6522;0.9563518
2019-08-11T03:00:00+0100;53200.0;208400.0;15.838983154296898;0.0;3.3130352;178.32928;0.95439893
2019-08-11T04:00:00+0100;49400.0;204000.0;15.746209716796898;0.4266666666666667;1.9525067;160.5388;0.955909
2019-08-11T05:00:00+0100;53200.0;201200.0;15.653100585937525;2.896684299045139;1.7789154;96.87141;0.952064
2019-08-11T06:00:00+0100;53200.0;202000.0;15.593530273437525;14.833641493055556;1.9227461;89.01028;0.96094495
2019-08-11T07:00:00+0100;49400.0;188400.0;15.806787109375025;43.55143663194445;3.6925397;178.89343;0.9678867
2019-08-11T08:00:00+0100;49400.0;192400.0;16.431848144531273;128.24453993055556;4.0086203;199.62085;0.96191955
2019-08-11T09:00:00+0100;49400.0;199200.0;17.000360107421898;21.07595486111111;3.4373717;196.82;0.9215592
2019-08-11T10:00:00+0100;41800.0;195200.0;17.599328613281273;38.50375;5.3281794;191.45284;0.9540599
2019-08-11T11:00:00+0100;41800.0;198000.0;17.415002441406273;43.85892361111111;3.9300473;199.54977;0.94678146
2019-08-11T12:00:00+0100;41800.0;209600.0;17.792199707031273;34.72888888888889;4.4691877;180.11488;0.94075423
2019-08-11T13:00:00+0100;45600.0;208000.0;18.75728759765628;20.29451388888889;3.3736403;174.9355;0.940571
2019-08-11T14:00:00+0100;41800.0;196000.0;18.771630859375023;7.289027777777778;2.6792545;170.70715;0.9431954
2019-08-11T15:00:00+0100;38000.0;190000.0;18.880456542968773;38.14409722222222;4.1784296;212.33714;0.975956
2019-08-11T16:00:00+0100;38000.0;194000.0;18.340936279296898;34.92845486111111;5.4952736;194.47627;0.91809416
2019-08-11T17:00:00+0100;38000.0;201200.0;18.477075195312523;67.27185763888889;4.8565264;205.48528;0.93642014
2019-08-11T18:00:00+0100;38000.0;198400.0;18.828179931640648;37.964184027777776;4.495189;206.01256;0.9384649
2019-08-11T19:00:00+0100;41800.0;205200.0;18.318048095703148;6.059739583333333;4.2802873;210.42545;0.8918805
2019-08-11T20:00:00+0100;41800.0;206000.0;17.831414794921898;0.0453125;4.537862;208.6016;0.94781965
2019-08-11T21:00:00+0100;41800.0;207600.0;17.051995849609398;0.0;3.842177;199.66293;0.9453482
2019-08-11T22:00:00+0100;38000.0;208800.0;16.568750000000023;0.0;3.6587768;201.2915;0.95776945
2019-08-11T23:00:00+0100;45600.0;205600.0;16.417993164062523;0.0088888888888888;3.7299297;200.04056;0.95230705
2019-08-12T00:00:00+0100;41800.0;205600.0;16.205529785156273;0.0;4.4469137;200.70746;0.9543215
2019-08-12T01:00:00+0100;45600.0;209200.0;15.930841064453148;0.0;3.876724;201.72697;0.9591584
2019-08-12T02:00:00+0100;49400.0;213200.0;15.655725097656273;0.0;3.8591247;199.19241;0.9637059
2019-08-12T03:00:00+0100;87400.0;217200.0;15.640161132812525;0.0;3.419325;202.0667;0.96105057
2019-08-12T04:00:00+0100;79800.0;213600.0;15.498437500000025;0.4711111111111111;3.2125392;200.94363;0.95874673
2019-08-12T05:00:00+0100;76000.0;212400.0;15.565301513671898;1.178379177517361;2.6449642;198.4037;0.95514596
2019-08-12T06:00:00+0100;72200.0;223600.0;15.587121582031273;2.6548594835069443;3.514224;196.98598;0.9719766
2019-08-12T07:00:00+0100;68400.0;248400.0;15.830834960937525;44.448984375;3.5276914;204.33519;0.9675814
2019-08-12T08:00:00+0100;68400.0;244400.0;16.269921875000023;170.57458333333332;3.8159428;207.77356;0.94403636
2019-08-12T09:00:00+0100;57000.0;250000.0;16.493005371093773;46.23190972222222;3.401629;209.8676;0.8997244
2019-08-12T10:00:00+0100;53200.0;250800.0;17.083612060546898;164.61267361111112;3.2614398;199.80322;0.92741877
2019-08-12T11:00:00+0100;45600.0;246400.0;18.382257080078148;102.99725694444444;3.7118742;202.01862;0.8676039
2019-08-12T12:00:00+0100;45600.0;266000.0;18.551660156250023;344.42059027777776;3.97594;199.717;0.8270758
2019-08-12T13:00:00+0100;45600.0;266400.0;21.190301513671898;83.14833333333333;4.5181327;197.7549;0.8051789
2019-08-12T14:00:00+0100;41800.0;264800.0;21.354760742187523;561.4383333333334;3.2638235;192.27;0.92819494
2019-08-12T15:00:00+0100;38000.0;246000.0;22.619042968750023;132.1352777777778;4.2855983;199.1697;0.76777923
2019-08-12T16:00:00+0100;34200.0;226000.0;21.53878173828128;192.0218055555556;5.2979918;191.94478;0.7853729
2019-08-12T17:00:00+0100;38000.0;210400.0;20.399346923828148;45.05472222222223;5.746084;201.81606;0.79535216
2019-08-12T18:00:00+0100;38000.0;222800.0;19.158044433593773;25.404652777777777;3.5344074;189.65738;0.8911931
2019-08-12T19:00:00+0100;38000.0;243200.0;17.883843994140648;2.73;3.5079513;185.48865;0.89764816
2019-08-12T20:00:00+0100;49400.0;215600.0;17.110925292968773;0.1096527777777777;3.7836938;188.10915;0.9177139
2019-08-12T21:00:00+0100;45600.0;204400.0;16.777947998046898;0.0;3.1789134;184.53125;0.92427576
2019-08-12T22:00:00+0100;49400.0;202400.0;16.650720214843773;0.0;2.5778782;188.80801;0.906805
2019-08-12T23:00:00+0100;41800.0;200000.0;16.445977783203148;0.0;2.5622149;194.33217;0.890524
2019-08-13T00:00:00+0100;45600.0;200000.0;16.253930664062523;0.0;2.25045;192.83818;0.8504395
2019-08-13T01:00:00+0100;49400.0;203200.0;15.678002929687525;0.0;2.318601;195.46622;0.8754488
2019-08-13T02:00:00+0100;53200.0;203600.0;15.073968505859398;0.0;1.7893625;184.16306;0.8664004
2019-08-13T03:00:00+0100;87400.0;203600.0;14.497277832031273;0.0;1.5252846;188.3676;0.8668736
2019-08-13T04:00:00+0100;87400.0;204000.0;13.967645263671898;2.56;0.9714952;179.30894;0.85675734
2019-08-13T05:00:00+0100;87400.0;232400.0;13.663903808593773;33.628834635416666;1.509254;177.27113;0.85269845
2019-08-13T06:00:00+0100;76000.0;251600.0;13.711358642578148;131.42161458333334;1.8422297;190.31949;0.84201664
2019-08-13T07:00:00+0100;68400.0;269200.0;14.211877441406273;126.89180555555556;1.8869537;200.67877;0.81159025
2019-08-13T08:00:00+0100;49400.0;257200.0;15.458245849609398;287.5579861111111;1.9631573;224.61996;0.7989707
2019-08-13T09:00:00+0100;45600.0;263200.0;16.727166748046898;326.79309027777776;2.4893675;212.04893;0.7406362
2019-08-13T10:00:00+0100;41800.0;263200.0;17.791864013671898;584.5991666666666;2.2517831;220.9324;0.80158025
2019-08-13T11:00:00+0100;34200.0;289200.0;18.950280761718773;493.4868055555556;3.1094723;225.8952;0.68872577
2019-08-13T12:00:00+0100;38000.0;277600.0;19.7553649902344;531.4811111111111;3.120323;215.88126;0.6250659
2019-08-13T13:00:00+0100;45600.0;277600.0;21.047052001953148;578.6391666666667;3.488693;219.61836;0.5762221
2019-08-13T14:00:00+0100;34200.0;269600.0;22.158380126953148;570.6755555555555;4.1812363;224.06157;0.52341115
2019-08-13T15:00:00+0100;34200.0;249200.0;21.059991455078148;422.2234027777778;4.0254335;230.10074;0.52739364
2019-08-13T16:00:00+0100;30400.0;229200.0;21.558923339843773;205.34222222222223;3.4279683;295.06555;0.58591163
2019-08-13T17:00:00+0100;30400.0;201600.0;21.454949951171898;6.2804166666666665;2.5328243;6.0167828;0.7581532
2019-08-13T18:00:00+0100;30400.0;190800.0;19.95162353515628;26.471527777777776;1.074107;138.17305;0.90680444
2019-08-13T19:00:00+0100;34200.0;214000.0;19.492547607421898;31.87638888888889;1.1988086;100.97645;0.8990535
2019-08-13T20:00:00+0100;38000.0;200800.0;18.335015869140648;0.5391666666666667;1.3325009;76.93896;0.9015568
2019-08-13T21:00:00+0100;45600.0;199200.0;15.837396240234398;-0.0088888888888888;0.78952813;0.6805635;0.9384073
2019-08-13T22:00:00+0100;57000.0;203600.0;14.395440673828148;0.0;0.90689665;59.12701;0.9243086
2019-08-13T23:00:00+0100;49400.0;207200.0;13.645104980468773;0.0;0.38021255;22.605614;0.9553375
2019-08-14T00:00:00+0100;53200.0;203600.0;13.180902099609398;0.0;0.70281875;331.88232;0.9483797
2019-08-14T01:00:00+0100;57000.0;201200.0;12.759057617187525;0.0;0.49117467;268.86185;0.9125673
2019-08-14T02:00:00+0100;49400.0;200400.0;12.651239013671898;0.0;0.5086044;257.70963;0.9232945
2019-08-14T03:00:00+0100;83600.0;203200.0;13.032891845703148;0.0;1.104506;278.30478;0.88868773
2019-08-14T04:00:00+0100;87400.0;204800.0;13.011834716796898;0.6311111111111111;1.5972328;309.85138;0.8652957
2019-08-14T05:00:00+0100;83600.0;227200.0;12.729241943359398;9.480501302083333;2.5766046;329.83038;0.84390306
2019-08-14T06:00:00+0100;95000.0;245200.0;12.281182861328148;52.783671875;2.8508103;330.9935;0.8457341
2019-08-14T07:00:00+0100;98800.0;277600.0;12.133477783203148;156.07145833333334;3.4755342;343.16385;0.81815296
2019-08-14T08:00:00+0100;87400.0;281200.0;12.534631347656273;57.47871527777778;3.5859697;355.4646;0.77699924
2019-08-14T09:00:00+0100;72200.0;284000.0;13.602197265625025;47.353732638888886;2.564489;349.03647;0.7825221
2019-08-14T10:00:00+0100;64599.99999999999;271200.0;14.885064697265648;90.93201388888887;1.278418;328.01596;0.7760671
2019-08-14T11:00:00+0100;57000.0;269600.0;16.145654296875023;255.71440972222223;1.3024726;324.9321;0.73985755
2019-08-14T12:00:00+0100;53200.0;260800.0;16.748956298828148;396.5039583333333;0.9055613;358.43503;0.67722
2019-08-14T13:00:00+0100;45600.0;241200.0;17.617974853515648;602.7881944444445;1.1008512;86.760864;0.61899227
2019-08-14T14:00:00+0100;45600.0;226000.0;18.503808593750023;573.6636111111111;1.4340438;130.58014;0.59257954
2019-08-14T15:00:00+0100;45600.0;199600.0;18.117547607421898;516.7140277777778;0.9996874;188.81902;0.5134168
2019-08-14T16:00:00+0100;38000.0;192800.0;20.245507812500023;364.5086111111111;2.4212556;215.96686;0.50587904
2019-08-14T17:00:00+0100;38000.0;210400.0;20.253228759765648;241.4490277777778;2.7210946;214.247;0.47949672
2019-08-14T18:00:00+0100;38000.0;193200.0;19.192163085937523;147.0688888888889;3.2462335;206.49078;0.5018509
2019-08-14T19:00:00+0100;41800.0;204800.0;17.804254150390648;42.47541666666667;2.9271865;201.46368;0.5068105
2019-08-14T20:00:00+0100;53200.0;182400.0;16.185815429687523;0.2172222222222222;1.2098291;180.03137;0.5525724
2019-08-14T21:00:00+0100;49400.0;172800.0;14.964990234375025;0.0;1.1125122;161.1324;0.6747199
2019-08-14T22:00:00+0100;30400.0;181200.0;13.371820068359398;0.0088888888888888;0.5901478;46.794846;0.7362894
2019-08-14T23:00:00+0100;60800.0;176000.0;12.376672363281273;-0.0088888888888888;1.6261511;45.15369;0.789741
2019-08-15T00:00:00+0100;64599.99999999999;179600.0;11.415582275390648;0.0;1.6656535;45.32;0.82376826
2019-08-15T01:00:00+0100;64599.99999999999;174800.0;10.568780517578148;0.0;1.6239597;45.2346;0.8518139
2019-08-15T02:00:00+0100;79800.0;178000.0;10.098992919921898;0.0;1.580775;42.097435;0.88587147
2019-08-15T03:00:00+0100;91200.0;174800.0;9.545037841796898;0.0;1.6253219;41.2711;0.91435975
2019-08-15T04:00:00+0100;79800.0;175600.0;9.074182128906273;3.9466666666666654;1.7558426;54.73777;0.92668176
2019-08-15T05:00:00+0100;87400.0;220800.0;8.749627685546898;67.1017578125;1.7832934;50.569553;0.94937974
2019-08-15T06:00:00+0100;76000.0;231200.0;9.264947509765648;178.44619791666668;1.9238608;62.647568;0.95944303
2019-08-15T07:00:00+0100;64599.99999999999;236400.0;10.595941162109398;310.5709375;1.7978401;75.624985;0.90179473
2019-08-15T08:00:00+0100;41800.0;244800.0;12.059350585937525;439.62097222222224;1.1420727;93.845055;0.82919914
2019-08-15T09:00:00+0100;30400.0;237600.0;14.147546386718773;549.72375;1.624984;193.48956;0.69376105
2019-08-15T10:00:00+0100;34200.0;234800.0;15.854241943359398;634.9241666666667;2.3052151;214.31639;0.5802807
2019-08-15T11:00:00+0100;38000.0;229600.0;17.044702148437523;686.5554166666667;2.6394598;223.75677;0.53732675
2019-08-15T12:00:00+0100;30400.0;225600.0;18.468865966796898;703.0041666666667;3.0558577;222.21463;0.45743132
2019-08-15T13:00:00+0100;30400.0;238800.0;19.371484375000023;671.9480555555556;3.2183132;217.0767;0.40660387
2019-08-15T14:00:00+0100;26600.0;234800.0;20.062066650390648;586.6066666666667;3.1469314;218.15154;0.38827813
2019-08-15T15:00:00+0100;26600.0;185200.0;20.213403320312523;281.7101388888889;4.4490933;215.90445;0.47784716
2019-08-15T16:00:00+0100;26600.0;174800.0;17.978295898437523;249.5701388888889;3.7410045;206.78568;0.5465881
2019-08-15T17:00:00+0100;30400.0;168400.0;17.042657470703148;49.79333333333334;4.3777742;209.03331;0.6488831
2019-08-15T18:00:00+0100;30400.0;158400.0;16.521051025390648;98.11222222222224;3.0066984;212.24304;0.6717867
2019-08-15T19:00:00+0100;34200.0;174400.0;16.178491210937523;29.235694444444444;1.8040645;206.79877;0.6901739
2019-08-15T20:00:00+0100;38000.0;160400.0;15.476983642578148;0.0477777777777777;0.7057702;131.71075;0.72909945
2019-08-15T21:00:00+0100;38000.0;157200.0;14.541528320312525;-0.0088888888888888;1.0720471;75.79259;0.7855422
2019-08-15T22:00:00+0100;38000.0;162000.0;14.775659179687525;0.0088888888888888;1.6259298;122.06299;0.76295936
2019-08-15T23:00:00+0100;34200.0;154000.0;14.946923828125025;-0.0088888888888888;1.1579595;191.42404;0.7572989
2019-08-16T00:00:00+0100;30400.0;156800.0;14.934899902343773;0.0;1.0021425;80.373825;0.8095304
2019-08-16T01:00:00+0100;34200.0;158000.0;14.650018310546898;0.0;1.4925041;70.58277;0.8311828
2019-08-16T02:00:00+0100;34200.0;158400.0;14.449121093750025;0.0;1.8016596;92.874176;0.82292795
2019-08-16T03:00:00+0100;45600.0;157200.0;14.456689453125025;0.0;1.6713078;127.33459;0.78855014
2019-08-16T04:00:00+0100;49400.0;156800.0;14.376733398437525;0.0355555555555555;1.2352493;86.76928;0.7930823
2019-08-16T05:00:00+0100;49400.0;193200.0;13.935052490234398;1.711693386501736;1.192088;79.87252;0.8661416
2019-08-16T06:00:00+0100;53200.0;215200.0;13.773278808593773;2.6177739800347224;1.2134825;70.37773;0.9146952
2019-08-16T07:00:00+0100;49400.0;239200.0;13.642327880859398;6.708331163194444;1.1608708;61.422207;0.9089427
2019-08-16T08:00:00+0100;41800.0;263200.0;13.908105468750025;49.3640234375;1.0947738;71.565475;0.9151676
2019-08-16T09:00:00+0100;41800.0;256000.0;14.170495605468773;77.04098090277778;1.258155;100.0535;0.91495275
2019-08-16T10:00:00+0100;41800.0;258000.0;14.640191650390648;76.60086805555555;0.8576852;148.36725;0.9007456
2019-08-16T11:00:00+0100;34200.0;251600.0;15.344354248046898;173.38309027777777;1.2044324;128.93301;0.9141425
2019-08-16T12:00:00+0100;26600.0;247200.0;16.630853271484398;151.17277777777778;1.5050644;104.594124;0.917072
2019-08-16T13:00:00+0100;26600.0;244800.0;17.407983398437523;77.49972222222222;1.6872687;111.410194;0.90712315
2019-08-16T14:00:00+0100;30400.0;230000.0;17.859979248046898;89.05402777777778;1.7315468;87.44146;0.91601896
2019-08-16T15:00:00+0100;26600.0;213600.0;18.259423828125023;191.4624305555556;1.0989609;107.57558;0.9115329
2019-08-16T16:00:00+0100;22800.0;196800.0;18.277185058593773;54.305347222222224;2.715165;184.19897;0.8544498
2019-08-16T17:00:00+0100;22800.0;186800.0;18.555841064453148;26.253888888888888;3.0282934;184.03622;0.8669621
2019-08-16T18:00:00+0100;30400.0;166400.0;17.730371093750023;7.705104166666667;3.0449631;180.73138;0.8958471
2019-08-16T19:00:00+0100;38000.0;192400.0;16.589959716796898;2.2993402777777776;2.972995;180.26709;0.8965188
2019-08-16T20:00:00+0100;41800.0;174400.0;15.862390136718773;-0.0250694444444444;2.417816;158.7619;0.89535993
2019-08-16T21:00:00+0100;34200.0;162800.0;15.235650634765648;0.0088888888888888;2.1835916;164.18918;0.8643394
2019-08-16T22:00:00+0100;38000.0;164400.0;14.727075195312525;0.0;2.2473629;169.09879;0.84915715
2019-08-16T23:00:00+0100;30400.0;158000.0;14.286187744140648;-0.0088888888888888;2.9718983;171.13503;0.87074953
2019-08-17T00:00:00+0100;34200.0;158400.0;13.906549072265648;0.0;3.8559825;190.18297;0.80443525
2019-08-17T01:00:00+0100;34200.0;156000.0;13.611077880859398;0.0;4.006491;207.44977;0.8520124
2019-08-17T02:00:00+0100;30400.0;156000.0;13.730676269531273;0.0;3.734849;213.80252;0.8924331
2019-08-17T03:00:00+0100;30400.0;156400.0;14.060784912109398;0.0;2.9423752;208.77576;0.93347925
2019-08-17T04:00:00+0100;30400.0;159200.0;14.100091552734398;0.4444444444444444;3.0162826;190.37474;0.92570496
2019-08-17T05:00:00+0100;34200.0;154000.0;14.062158203125025;10.62482421875;3.0089836;175.42104;0.8846822
2019-08-17T06:00:00+0100;34200.0;153200.0;13.813562011718773;7.059246961805556;2.654159;149.47305;0.8931192
2019-08-17T07:00:00+0100;38000.0;146000.0;13.461785888671898;6.912220052083334;3.911791;144.67015;0.9221095
2019-08-17T08:00:00+0100;34200.0;145200.0;13.488214111328148;5.295453559027778;4.4805427;143.40417;0.92412317
2019-08-17T09:00:00+0100;34200.0;147200.0;13.710870361328148;10.302475043402778;5.1568727;145.61307;0.925908
2019-08-17T10:00:00+0100;41800.0;151200.0;14.060144042968773;14.339765625;4.950366;147.00581;0.9354134
2019-08-17T11:00:00+0100;38000.0;152000.0;14.468865966796898;7.132096354166666;6.0052476;148.04874;0.92679167
2019-08-17T12:00:00+0100;41800.0;151600.0;14.575799560546898;7.388012152777778;5.9656773;154.64233;0.9326967
2019-08-17T13:00:00+0100;41800.0;150000.0;14.597558593750025;7.557105034722222;6.0774326;153.22304;0.92811877
2019-08-17T14:00:00+0100;41800.0;148000.0;14.839501953125025;6.488854166666667;5.664979;151.82953;0.93506134
2019-08-17T15:00:00+0100;38000.0;154000.0;14.869653320312525;4.3453146701388885;4.4384236;153.45901;0.9490841
2019-08-17T16:00:00+0100;38000.0;157200.0;15.246667480468773;4.749709201388889;4.871999;184.02325;0.97108775
2019-08-17T17:00:00+0100;34200.0;155600.0;15.223443603515648;3.666195746527778;4.351252;183.48302;0.98773515
2019-08-17T18:00:00+0100;38000.0;152800.0;15.461755371093773;3.837749565972222;3.9005642;189.47902;0.9913824
2019-08-17T19:00:00+0100;34200.0;169200.0;15.701837158203148;4.566510416666667;6.221781;180.18864;0.97137874
2019-08-17T20:00:00+0100;38000.0;168000.0;15.479821777343773;-0.0120486111111111;5.0177107;180.43196;0.93674177
2019-08-17T21:00:00+0100;38000.0;158400.0;15.176477050781273;0.0;4.4416776;176.43762;0.92709905
2019-08-17T22:00:00+0100;41800.0;154400.0;15.116479492187525;0.0088888888888888;4.273033;181.27007;0.9506287
2019-08-17T23:00:00+0100;38000.0;164400.0;15.031365966796898;0.0;3.8851886;196.2769;0.9632325
2019-08-18T00:00:00+0100;38000.0;162000.0;14.790887451171898;0.0;3.3371382;198.18762;0.970267
2019-08-18T01:00:00+0100;38000.0;160800.0;14.454064941406273;0.0;3.3876646;197.04016;0.97012985
2019-08-18T02:00:00+0100;38000.0;159600.0;14.215509033203148;0.0;3.1981852;198.75056;0.9680091
2019-08-18T03:00:00+0100;41800.0;161200.0;14.264794921875025;0.0;2.9861653;201.0361;0.9718698
2019-08-18T04:00:00+0100;49400.0;160800.0;13.569482421875025;0.8977777777777778;2.0852613;202.24495;0.9764783
2019-08-18T05:00:00+0100;49400.0;157600.0;13.018151855468773;34.21661892361111;1.8972919;192.11479;0.9804297
2019-08-18T06:00:00+0100;41800.0;158400.0;12.652062988281273;86.01467013888889;2.2315135;194.6739;0.9723264
2019-08-18T07:00:00+0100;34200.0;160000.0;13.224938964843773;218.63239583333333;2.6605878;208.8436;0.93591845
2019-08-18T08:00:00+0100;34200.0;154800.0;13.862359619140648;427.84520833333335;2.3698404;207.92354;0.864705
2019-08-18T09:00:00+0100;30400.0;144800.0;15.002160644531273;537.59;2.4948559;205.551;0.75577205
2019-08-18T10:00:00+0100;26600.0;136800.0;16.486260986328148;620.9383333333334;2.9092393;207.80023;0.67891324
2019-08-18T11:00:00+0100;30400.0;141200.0;17.921655273437523;669.0126388888889;3.869941;204.58583;0.57248306
2019-08-18T12:00:00+0100;34200.0;161200.0;18.268151855468773;675.5777777777778;4.408546;205.5788;0.5300787
2019-08-18T13:00:00+0100;34200.0;144400.0;19.261865234375023;586.4030555555555;4.12908;202.01639;0.5118137
2019-08-18T14:00:00+0100;34200.0;138400.0;18.213891601562523;406.7613888888889;3.9414213;193.23274;0.52339494
2019-08-18T15:00:00+0100;26600.0;141200.0;18.63936767578128;215.79784722222223;4.1274714;173.77742;0.51904625
2019-08-18T16:00:00+0100;30400.0;153200.0;19.568475341796898;247.8575;3.4539351;190.79213;0.5941805
2019-08-18T17:00:00+0100;26600.0;141600.0;18.616876220703148;63.48513888888889;3.663642;186.83066;0.65640575
2019-08-18T18:00:00+0100;38000.0;142800.0;16.694116210937523;22.504583333333333;3.6831434;182.84561;0.75897557
2019-08-18T19:00:00+0100;34200.0;158000.0;16.023004150390648;6.83875;2.716175;193.06026;0.80743825
2019-08-18T20:00:00+0100;45600.0;165600.0;15.607568359375025;-0.0390277777777777;2.193556;191.73203;0.8609667
2019-08-18T21:00:00+0100;41800.0;160400.0;14.612603759765648;-0.0088888888888888;2.3861358;209.44662;0.87141925
2019-08-18T22:00:00+0100;45600.0;162800.0;14.017053222656273;0.0;1.1268774;222.29893;0.86607915
2019-08-18T23:00:00+0100;45600.0;165200.0;13.952386474609398;0.0088888888888888;3.6486254;194.18773;0.91063565
2019-08-19T00:00:00+0100;45600.0;165200.0;13.421472167968773;0.0;3.8200753;205.08728;0.9412449
2019-08-19T01:00:00+0100;49400.0;165600.0;13.175836181640648;0.0;1.6753772;201.05038;0.9305333
2019-08-19T02:00:00+0100;53200.0;164400.0;12.870843505859398;0.0;1.6682322;198.14499;0.9395821
2019-08-19T03:00:00+0100;87400.0;164000.0;12.436486816406273;0.0;1.0094131;199.64778;0.9425728
2019-08-19T04:00:00+0100;83600.0;162400.0;11.992120361328148;0.1333333333333333;1.2650315;200.86389;0.96066976
2019-08-19T05:00:00+0100;72200.0;183200.0;11.478326416015648;9.688919270833331;2.9939096;209.40756;0.98548067
2019-08-19T06:00:00+0100;60800.0;215600.0;11.812890625000025;52.41625868055556;3.1130872;204.41878;0.98425996
2019-08-19T07:00:00+0100;60800.0;250800.0;12.689538574218773;52.07279947916667;3.100527;207.75774;0.9499273
2019-08-19T08:00:00+0100;53200.0;274000.0;13.120965576171898;72.62356770833334;2.5491383;204.6494;0.90921587
2019-08-19T09:00:00+0100;49400.0;302400.0;13.762811279296898;34.70752604166667;2.6874485;212.1644;0.9080401
2019-08-19T10:00:00+0100;30400.0;268400.0;15.339990234375025;236.11956597222223;4.095461;225.58437;0.9065141
2019-08-19T11:00:00+0100;41800.0;260000.0;16.308221435546898;243.0207986111111;5.723871;211.296;0.8397261
2019-08-19T12:00:00+0100;38000.0;286400.0;16.974267578125023;247.01194444444445;6.060128;199.9596;0.7761122
2019-08-19T13:00:00+0100;38000.0;257200.0;17.918817138671898;379.0885416666667;6.335361;197.36563;0.7839855
2019-08-19T14:00:00+0100;34200.0;234800.0;19.1928649902344;281.9447222222222;4.7402835;200.03816;0.77580684
2019-08-19T15:00:00+0100;38000.0;214800.0;19.283868408203148;132.67152777777778;5.0064855;205.23607;0.7062725
2019-08-19T16:00:00+0100;30400.0;194000.0;18.580621337890648;104.07506944444444;6.245816;185.45157;0.7387127
2019-08-19T17:00:00+0100;45600.0;185200.0;17.682519531250023;25.477847222222223;5.8232613;195.4625;0.7302748
2019-08-19T18:00:00+0100;57000.0;176000.0;14.875695800781273;1.952430555555556;6.46338;261.55618;0.908544
2019-08-19T19:00:00+0100;41800.0;194800.0;14.370233154296898;7.137222222222222;0.44706908;71.91594;0.9116577
2019-08-19T20:00:00+0100;45600.0;176000.0;14.410058593750025;0.0241666666666666;1.1134045;167.7069;0.928611
2019-08-19T21:00:00+0100;41800.0;168400.0;14.600091552734398;0.0;1.9120454;228.64273;0.9344557
2019-08-19T22:00:00+0100;41800.0;160800.0;13.851007080078148;0.0;2.8286102;210.95226;0.9372257
2019-08-19T23:00:00+0100;45600.0;158000.0;13.383233642578148;0.0;2.78971;208.54974;0.94634324
2019-08-20T00:00:00+0100;45600.0;162400.0;13.026452636718773;0.0;2.6226532;207.27202;0.9444738
2019-08-20T01:00:00+0100;49400.0;161600.0;11.534997558593773;0.0;2.5902967;205.68448;0.9481511
2019-08-20T02:00:00+0100;49400.0;158400.0;11.970391845703148;0.0;2.3034701;207.14551;0.9541023
2019-08-20T03:00:00+0100;68400.0;158400.0;11.995050048828148;0.0;1.73392;220.92036;0.9582223
2019-08-20T04:00:00+0100;60800.0;156000.0;11.765222167968773;0.7466666666666667;1.1118476;215.03009;0.9750225
2019-08-20T05:00:00+0100;60800.0;191600.0;11.529992675781273;47.041640625;1.2118767;197.28116;0.9821793
2019-08-20T06:00:00+0100;53200.0;230000.0;11.905023193359398;155.74072916666665;1.3852143;195.83943;0.9671023
